flow_type,scenario_type,viewport_type,network_condition,task_completed,task_failed,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,unnecessary_clicks,path_deviation_score,page_load_time_ms,dom_content_loaded_ms,time_to_first_byte_ms,feedback_delay_ms,interaction_to_next_paint_ms,cumulative_layout_shift,error_message_present,error_message_clarity,popup_detected,cookie_banner_detected,overlay_blocks_cta,friction_score,friction_level,expected_friction_level,label_mismatch,route,seed,run_id
landing_navigation,hidden_cta,desktop,normal,1,0,6.979,2,0,0,1,0,1,1,6,1134,1134,1123,75,64,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_9_1782670802805_u3a1us_9,landing_bad_desktop_normal_9_1782670802805_u3a1us
landing_navigation,hidden_cta,desktop,normal,1,0,6.061,2,0,0,1,0,1,1,6,651,650,639,64,55,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_10_1782670809906_kmp51r_10,landing_bad_desktop_normal_10_1782670809906_kmp51r
landing_navigation,hidden_cta,desktop,normal,1,0,6.056,2,0,0,1,0,1,1,6,1389,1389,1351,64,54,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_11_1782670816083_4kozth_11,landing_bad_desktop_normal_11_1782670816083_4kozth
landing_navigation,hidden_cta,desktop,normal,1,0,5.512,2,0,0,1,0,1,1,6,1633,1632,1598,59,49,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_12_1782670822251_5wod70_12,landing_bad_desktop_normal_12_1782670822251_5wod70
landing_navigation,hidden_cta,desktop,normal,1,0,6.371,2,0,0,1,0,1,1,6,1408,1407,1373,60,49,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_13_1782670827881_k3um6c_13,landing_bad_desktop_normal_13_1782670827881_k3um6c
landing_navigation,hidden_cta,desktop,normal,1,0,5.268,2,0,0,1,0,1,1,6,900,900,863,60,50,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_14_1782670834380_hvrhz9_14,landing_bad_desktop_normal_14_1782670834380_hvrhz9
landing_navigation,hidden_cta,desktop,normal,1,0,6.823,2,0,0,1,0,1,1,6,1208,1208,1172,57,46,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_15_1782670839761_ad1tn5_15,landing_bad_desktop_normal_15_1782670839761_ad1tn5
landing_navigation,hidden_cta,desktop,normal,1,0,4.542,2,0,0,1,0,1,1,6,1484,1483,1473,64,54,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_16_1782670846694_iju34w_16,landing_bad_desktop_normal_16_1782670846694_iju34w
landing_navigation,hidden_cta,desktop,normal,1,0,4.428,2,0,0,1,0,1,1,6,948,948,937,64,54,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_17_1782670851356_lm7b6q_17,landing_bad_desktop_normal_17_1782670851356_lm7b6q
landing_navigation,hidden_cta,desktop,normal,1,0,5.059,2,0,0,1,0,1,1,6,918,918,907,59,47,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_18_1782670855894_189mpz_18,landing_bad_desktop_normal_18_1782670855894_189mpz
landing_navigation,hidden_cta,desktop,normal,1,0,4.513,2,0,0,1,0,1,1,6,1359,1358,1348,62,51,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_19_1782670861066_2jsdo7_19,landing_bad_desktop_normal_19_1782670861066_2jsdo7
landing_navigation,hidden_cta,desktop,normal,1,0,5.291,2,0,0,1,0,1,1,6,1152,1152,1142,72,55,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_20_1782670865687_hgknvu_20,landing_bad_desktop_normal_20_1782670865687_hgknvu
landing_navigation,hidden_cta,desktop,normal,1,0,4.201,2,0,0,1,0,1,1,6,1203,1203,1169,77,63,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_21_1782670871092_hucaxx_21,landing_bad_desktop_normal_21_1782670871092_hucaxx
landing_navigation,hidden_cta,desktop,normal,1,0,4.838,2,0,0,1,0,1,1,6,1414,1414,1377,60,49,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_22_1782670875409_02m94s_22,landing_bad_desktop_normal_22_1782670875409_02m94s
landing_navigation,hidden_cta,desktop,normal,1,0,7.264,2,0,0,1,0,1,1,6,932,932,921,63,53,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_23_1782670880365_ogdu4j_23,landing_bad_desktop_normal_23_1782670880365_ogdu4j
landing_navigation,hidden_cta,desktop,normal,1,0,5.116,2,0,0,1,0,1,1,6,856,856,842,59,49,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_24_1782670887740_t18qxs_24,landing_bad_desktop_normal_24_1782670887740_t18qxs
landing_navigation,hidden_cta,desktop,normal,1,0,7.477,2,0,0,1,0,1,1,6,1580,1579,1568,59,48,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_25_1782670892980_0xvhzt_25,landing_bad_desktop_normal_25_1782670892980_0xvhzt
landing_navigation,hidden_cta,desktop,normal,1,0,6.806,2,0,0,1,0,1,1,6,675,675,642,57,47,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_26_1782670900589_o5uv67_26,landing_bad_desktop_normal_26_1782670900589_o5uv67
landing_navigation,hidden_cta,desktop,normal,1,0,5.141,2,0,0,1,0,1,1,6,1005,1004,991,59,48,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_27_1782670907527_9zawl5_27,landing_bad_desktop_normal_27_1782670907527_9zawl5
landing_navigation,hidden_cta,desktop,normal,1,0,6.726,2,0,0,1,0,1,1,6,805,805,794,55,44,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_28_1782670912788_dylr6k_28,landing_bad_desktop_normal_28_1782670912788_dylr6k
landing_navigation,hidden_cta,desktop,normal,1,0,4.774,2,0,0,1,0,1,1,6,1220,1220,1185,61,50,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_29_1782670919625_3keaxg_29,landing_bad_desktop_normal_29_1782670919625_3keaxg
landing_navigation,hidden_cta,desktop,normal,1,0,6.272,2,0,0,1,0,1,1,6,969,969,958,61,52,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_30_1782670924524_epani1_30,landing_bad_desktop_normal_30_1782670924524_epani1
landing_navigation,hidden_cta,desktop,normal,1,0,6.377,2,0,0,1,0,1,1,6,1115,1115,1081,54,43,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_31_1782670930909_ux9htl_31,landing_bad_desktop_normal_31_1782670930909_ux9htl
landing_navigation,hidden_cta,desktop,normal,1,0,5.067,2,0,0,1,0,1,1,6,1194,1194,1183,65,53,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_32_1782670937396_u17eb4_32,landing_bad_desktop_normal_32_1782670937396_u17eb4
landing_navigation,hidden_cta,desktop,normal,1,0,6.648,2,0,0,1,0,1,1,6,1348,1348,1312,65,55,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_33_1782670942587_rwtd4g_33,landing_bad_desktop_normal_33_1782670942587_rwtd4g
landing_navigation,hidden_cta,desktop,normal,1,0,6.499,2,0,0,1,0,1,1,6,847,847,813,60,49,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_34_1782670949363_egn2br_34,landing_bad_desktop_normal_34_1782670949363_egn2br
landing_navigation,hidden_cta,desktop,normal,1,0,5.143,2,0,0,1,0,1,1,6,758,758,748,89,78,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_35_1782670955982_hjuar3_35,landing_bad_desktop_normal_35_1782670955982_hjuar3
landing_navigation,hidden_cta,desktop,normal,1,0,5.551,2,0,0,1,0,1,1,6,1561,1561,1549,56,44,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_36_1782670961240_3p77aw_36,landing_bad_desktop_normal_36_1782670961240_3p77aw
landing_navigation,hidden_cta,desktop,normal,1,0,5.658,2,0,0,1,0,1,1,6,699,699,689,61,51,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_37_1782670966899_ubzh4h_37,landing_bad_desktop_normal_37_1782670966899_ubzh4h
landing_navigation,hidden_cta,desktop,normal,1,0,6.382,2,0,0,1,0,1,1,6,1059,1059,1023,64,54,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_38_1782670972690_b6pt5x_38,landing_bad_desktop_normal_38_1782670972690_b6pt5x
landing_navigation,hidden_cta,desktop,normal,1,0,5.496,2,0,0,1,0,1,1,6,1313,1313,1302,58,48,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_39_1782670979196_p9bb7c_39,landing_bad_desktop_normal_39_1782670979196_p9bb7c
landing_navigation,hidden_cta,desktop,normal,1,0,7.326,2,0,0,1,0,1,1,6,1241,1241,1230,62,52,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_40_1782670984808_1pmf2a_40,landing_bad_desktop_normal_40_1782670984808_1pmf2a
landing_navigation,hidden_cta,desktop,normal,1,0,6.783,2,0,0,1,0,1,1,6,871,870,859,63,53,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_41_1782670992253_dudi28_41,landing_bad_desktop_normal_41_1782670992253_dudi28
landing_navigation,hidden_cta,desktop,normal,1,0,5.811,2,0,0,1,0,1,1,6,718,718,707,67,56,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_42_1782670999168_p3ryuk_42,landing_bad_desktop_normal_42_1782670999168_p3ryuk
landing_navigation,hidden_cta,desktop,normal,1,0,6.282,2,0,0,1,0,1,1,6,788,787,777,57,45,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_43_1782671005093_advhf7_43,landing_bad_desktop_normal_43_1782671005093_advhf7
landing_navigation,hidden_cta,desktop,normal,1,0,4.641,2,0,0,1,0,1,1,6,1613,1613,1602,63,53,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_44_1782671011482_mhguat_44,landing_bad_desktop_normal_44_1782671011482_mhguat
landing_navigation,hidden_cta,desktop,normal,1,0,7.162,2,0,0,1,0,1,1,6,1345,1345,1333,58,48,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_45_1782671016243_zacr5b_45,landing_bad_desktop_normal_45_1782671016243_zacr5b
landing_navigation,hidden_cta,desktop,normal,1,0,5.697,2,0,0,1,0,1,1,6,654,654,616,84,71,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_46_1782671023515_sfvpz1_46,landing_bad_desktop_normal_46_1782671023515_sfvpz1
landing_navigation,hidden_cta,desktop,normal,1,0,7.004,2,0,0,1,0,1,1,6,811,810,800,54,45,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_47_1782671029318_mevwsa_47,landing_bad_desktop_normal_47_1782671029318_mevwsa
landing_navigation,hidden_cta,desktop,normal,1,0,6.352,2,0,0,1,0,1,1,6,1177,1177,1166,63,52,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_48_1782671036437_gv0nbm_48,landing_bad_desktop_normal_48_1782671036437_gv0nbm
landing_navigation,hidden_cta,desktop,normal,1,0,4.806,2,0,0,1,0,1,1,6,1609,1609,1573,60,49,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_49_1782671042913_i6pjhn_49,landing_bad_desktop_normal_49_1782671042913_i6pjhn
landing_navigation,hidden_cta,desktop,normal,1,0,4.975,2,0,0,1,0,1,1,6,988,988,953,77,66,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_50_1782671047832_py2f7p_50,landing_bad_desktop_normal_50_1782671047832_py2f7p
landing_navigation,hidden_cta,desktop,normal,1,0,4.369,2,0,0,1,0,1,1,6,1055,1055,1043,62,53,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_51_1782671052919_7ag7fs_51,landing_bad_desktop_normal_51_1782671052919_7ag7fs
landing_navigation,hidden_cta,desktop,normal,1,0,5.168,2,0,0,1,0,1,1,6,1040,1040,1004,86,73,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_52_1782671057420_z01uxy_52,landing_bad_desktop_normal_52_1782671057420_z01uxy
landing_navigation,hidden_cta,desktop,normal,1,0,4.62,2,0,0,1,0,1,1,6,1201,1200,1188,65,55,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_53_1782671062698_tslza9_53,landing_bad_desktop_normal_53_1782671062698_tslza9
landing_navigation,hidden_cta,desktop,normal,1,0,5.87,2,0,0,1,0,1,1,6,802,802,768,60,50,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_54_1782671067428_owfvvg_54,landing_bad_desktop_normal_54_1782671067428_owfvvg
landing_navigation,hidden_cta,desktop,normal,1,0,4.421,2,0,0,1,0,1,1,6,950,950,939,58,47,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_55_1782671073434_bqizgi_55,landing_bad_desktop_normal_55_1782671073434_bqizgi
landing_navigation,hidden_cta,desktop,normal,1,0,4.54,2,0,0,1,0,1,1,6,1538,1538,1527,63,53,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_56_1782671077964_vifvna_56,landing_bad_desktop_normal_56_1782671077964_vifvna
landing_navigation,hidden_cta,desktop,normal,1,0,4.97,2,0,0,1,0,1,1,6,1010,1009,998,60,49,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_57_1782671082627_hty7im_57,landing_bad_desktop_normal_57_1782671082627_hty7im
landing_navigation,hidden_cta,desktop,normal,1,0,5.059,2,0,0,1,0,1,1,6,1043,1043,1032,88,77,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_58_1782671087726_bi3t9s_58,landing_bad_desktop_normal_58_1782671087726_bi3t9s
landing_navigation,hidden_cta,desktop,normal,1,0,6.73,2,0,0,1,0,1,1,6,793,793,781,61,52,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_59_1782671092903_3p2xyy_59,landing_bad_desktop_normal_59_1782671092903_3p2xyy
landing_navigation,hidden_cta,desktop,normal,1,0,4.927,2,0,0,1,0,1,1,6,1406,1406,1372,60,49,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_60_1782671099746_o2fso9_60,landing_bad_desktop_normal_60_1782671099746_o2fso9
landing_navigation,hidden_cta,desktop,normal,1,0,4.561,2,0,0,1,0,1,1,6,1560,1559,1549,58,47,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_61_1782671104800_2absgs_61,landing_bad_desktop_normal_61_1782671104800_2absgs
landing_navigation,hidden_cta,desktop,normal,1,0,4.963,2,0,0,1,0,1,1,6,844,844,812,61,48,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_62_1782671109478_htzerd_62,landing_bad_desktop_normal_62_1782671109478_htzerd
landing_navigation,hidden_cta,desktop,normal,1,0,6.81,2,0,0,1,0,1,1,6,747,746,736,62,52,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_63_1782671114549_vqwzy1_63,landing_bad_desktop_normal_63_1782671114549_vqwzy1
landing_navigation,hidden_cta,desktop,normal,1,0,5.201,2,0,0,1,0,1,1,6,1335,1335,1323,60,51,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_64_1782671121488_4v0nks_64,landing_bad_desktop_normal_64_1782671121488_4v0nks
landing_navigation,hidden_cta,desktop,normal,1,0,6.852,2,0,0,1,0,1,1,6,648,648,637,66,52,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_65_1782671126810_7h3h4z_65,landing_bad_desktop_normal_65_1782671126810_7h3h4z
landing_navigation,hidden_cta,desktop,normal,1,0,4.627,2,0,0,1,0,1,1,6,1277,1277,1243,86,75,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_66_1782671133771_ug71i2_66,landing_bad_desktop_normal_66_1782671133771_ug71i2
landing_navigation,hidden_cta,desktop,normal,1,0,5.404,2,0,0,1,0,1,1,6,1340,1340,1306,64,55,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_67_1782671138523_a9kdxm_67,landing_bad_desktop_normal_67_1782671138523_a9kdxm
landing_navigation,hidden_cta,desktop,normal,1,0,6.16,2,0,0,1,0,1,1,6,1295,1294,1284,69,51,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_68_1782671144045_5o9hx8_68,landing_bad_desktop_normal_68_1782671144045_5o9hx8
landing_navigation,hidden_cta,desktop,normal,1,0,4.652,2,0,0,1,0,1,1,6,788,788,778,62,53,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_69_1782671150326_vtnqy1_69,landing_bad_desktop_normal_69_1782671150326_vtnqy1
landing_navigation,hidden_cta,desktop,normal,1,0,3.887,2,0,0,1,0,1,1,6,714,713,703,63,53,0,0,0,0,0,0,27,Medium,High,1,/landing-bad,landing_bad_desktop_normal_70_1782671155085_9cj00o_70,landing_bad_desktop_normal_70_1782671155085_9cj00o
landing_navigation,hidden_cta,desktop,normal,1,0,7.006,2,0,0,1,0,1,1,6,1618,1618,1585,56,46,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_71_1782671159107_tdvk0l_71,landing_bad_desktop_normal_71_1782671159107_tdvk0l
landing_navigation,hidden_cta,desktop,normal,1,0,7.201,2,0,0,1,0,1,1,6,1543,1543,1509,83,70,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_72_1782671166232_bh6jwu_72,landing_bad_desktop_normal_72_1782671166232_bh6jwu
landing_navigation,hidden_cta,desktop,normal,1,0,5.547,2,0,0,1,0,1,1,6,1554,1553,1543,65,55,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_73_1782671173555_nnp5du_73,landing_bad_desktop_normal_73_1782671173555_nnp5du
landing_navigation,hidden_cta,desktop,normal,1,0,6.722,2,0,0,1,0,1,1,6,1026,1025,1015,59,50,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_74_1782671179231_5gn5ev_74,landing_bad_desktop_normal_74_1782671179231_5gn5ev
landing_navigation,hidden_cta,desktop,normal,1,0,4.719,2,0,0,1,0,1,1,6,1301,1301,1266,79,67,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_75_1782671186069_fxt65k_75,landing_bad_desktop_normal_75_1782671186069_fxt65k
landing_navigation,hidden_cta,desktop,normal,1,0,4.282,2,0,0,1,0,1,1,6,1300,1300,1265,64,53,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_76_1782671190909_7z7jpj_76,landing_bad_desktop_normal_76_1782671190909_7z7jpj
landing_navigation,hidden_cta,desktop,normal,1,0,6.294,2,0,0,1,0,1,1,6,1202,1202,1167,56,43,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_77_1782671195321_14616a_77,landing_bad_desktop_normal_77_1782671195321_14616a
landing_navigation,hidden_cta,desktop,normal,1,0,5.744,2,0,0,1,0,1,1,6,1442,1442,1407,56,46,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_78_1782671201740_zfkfvx_78,landing_bad_desktop_normal_78_1782671201740_zfkfvx
landing_navigation,hidden_cta,desktop,normal,1,0,5.409,2,0,0,1,0,1,1,6,1054,1054,1018,62,51,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_79_1782671207600_jh3ux5_79,landing_bad_desktop_normal_79_1782671207600_jh3ux5
landing_navigation,hidden_cta,desktop,normal,1,0,6.963,2,0,0,1,0,1,1,6,710,710,699,89,77,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_80_1782671213135_ht6g8p_80,landing_bad_desktop_normal_80_1782671213135_ht6g8p
landing_navigation,hidden_cta,desktop,normal,1,0,4.019,2,0,0,1,0,1,1,6,1057,1056,1045,56,44,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_81_1782671220216_yqzpm3_81,landing_bad_desktop_normal_81_1782671220216_yqzpm3
landing_navigation,hidden_cta,desktop,normal,1,0,4.94,2,0,0,1,0,1,1,6,930,930,895,111,97,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_82_1782671224377_xnflv7_82,landing_bad_desktop_normal_82_1782671224377_xnflv7
landing_navigation,hidden_cta,desktop,normal,1,0,5.032,2,0,0,1,0,1,1,6,725,724,684,86,75,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_83_1782671229460_1x44ue_83,landing_bad_desktop_normal_83_1782671229460_1x44ue
landing_navigation,hidden_cta,desktop,normal,1,0,6.982,2,0,0,1,0,1,1,6,1074,1074,1063,58,46,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_84_1782671234626_tvuefn_84,landing_bad_desktop_normal_84_1782671234626_tvuefn
landing_navigation,hidden_cta,desktop,normal,1,0,5.411,2,0,0,1,0,1,1,6,861,861,826,55,44,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_85_1782671241749_2eo4n7_85,landing_bad_desktop_normal_85_1782671241749_2eo4n7
landing_navigation,hidden_cta,desktop,normal,1,0,6.266,2,0,0,1,0,1,1,6,1602,1602,1591,88,76,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_86_1782671247285_3zxa0p_86,landing_bad_desktop_normal_86_1782671247285_3zxa0p
landing_navigation,hidden_cta,desktop,normal,1,0,4.558,2,0,0,1,0,1,1,6,1034,1034,998,59,50,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_87_1782671253677_wl00ng_87,landing_bad_desktop_normal_87_1782671253677_wl00ng
landing_navigation,hidden_cta,desktop,normal,1,0,6.303,2,0,0,1,0,1,1,6,1040,1040,1028,53,42,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_88_1782671258372_ypa5x6_88,landing_bad_desktop_normal_88_1782671258372_ypa5x6
landing_navigation,hidden_cta,desktop,normal,1,0,6.537,2,0,0,1,0,1,1,6,1593,1592,1582,62,53,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_89_1782671264789_nh97oe_89,landing_bad_desktop_normal_89_1782671264789_nh97oe
landing_navigation,hidden_cta,desktop,normal,1,0,6.12,2,0,0,1,0,1,1,6,996,996,962,54,44,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_90_1782671271439_er7kxh_90,landing_bad_desktop_normal_90_1782671271439_er7kxh
landing_navigation,hidden_cta,desktop,normal,1,0,5.534,2,0,0,1,0,1,1,6,721,721,710,59,47,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_91_1782671277675_r6tfdk_91,landing_bad_desktop_normal_91_1782671277675_r6tfdk
landing_navigation,hidden_cta,desktop,normal,1,0,7.112,2,0,0,1,0,1,1,6,1471,1471,1460,78,68,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_92_1782671283328_3u9183_92,landing_bad_desktop_normal_92_1782671283328_3u9183
landing_navigation,hidden_cta,desktop,normal,1,0,6.367,2,0,0,1,0,1,1,6,1484,1484,1472,87,75,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_93_1782671290559_59mekq_93,landing_bad_desktop_normal_93_1782671290559_59mekq
landing_navigation,hidden_cta,desktop,normal,1,0,7.585,2,0,0,1,0,1,1,6,1463,1463,1452,58,47,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_94_1782671297040_vu584i_94,landing_bad_desktop_normal_94_1782671297040_vu584i
landing_navigation,hidden_cta,desktop,normal,1,0,6.215,2,0,0,1,0,1,1,6,1610,1610,1599,57,44,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_95_1782671304748_f9f6n0_95,landing_bad_desktop_normal_95_1782671304748_f9f6n0
landing_navigation,hidden_cta,desktop,normal,1,0,6.997,2,0,0,1,0,1,1,6,1256,1256,1217,62,51,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_96_1782671311101_7adq2s_96,landing_bad_desktop_normal_96_1782671311101_7adq2s
landing_navigation,hidden_cta,desktop,normal,1,0,3.884,2,0,0,1,0,1,1,6,900,900,888,64,54,0,0,0,0,0,0,27,Medium,High,1,/landing-bad,landing_bad_desktop_normal_97_1782671318221_nj5boz_97,landing_bad_desktop_normal_97_1782671318221_nj5boz
landing_navigation,hidden_cta,desktop,normal,1,0,6.851,2,0,0,1,0,1,1,6,1421,1420,1410,62,50,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_98_1782671322230_6ck81g_98,landing_bad_desktop_normal_98_1782671322230_6ck81g
landing_navigation,hidden_cta,desktop,normal,1,0,5.786,2,0,0,1,0,1,1,6,1159,1158,1147,63,53,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_99_1782671329201_odu3se_99,landing_bad_desktop_normal_99_1782671329201_odu3se
landing_navigation,hidden_cta,desktop,normal,1,0,5.387,2,0,0,1,0,1,1,6,1586,1586,1554,64,54,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_100_1782671335102_ou6fa8_100,landing_bad_desktop_normal_100_1782671335102_ou6fa8
landing_navigation,hidden_cta,desktop,normal,1,0,7.426,2,0,0,1,0,1,1,6,1440,1440,1429,66,56,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_101_1782671340605_jelao0_101,landing_bad_desktop_normal_101_1782671340605_jelao0
landing_navigation,hidden_cta,desktop,normal,1,0,4.416,2,0,0,1,0,1,1,6,716,715,704,62,51,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_102_1782671348140_xycfw6_102,landing_bad_desktop_normal_102_1782671348140_xycfw6
landing_navigation,hidden_cta,desktop,normal,1,0,4.392,2,0,0,1,0,1,1,6,1022,1022,1011,62,53,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_103_1782671352664_os4c70_103,landing_bad_desktop_normal_103_1782671352664_os4c70
landing_navigation,hidden_cta,desktop,normal,1,0,4.171,2,0,0,1,0,1,1,6,1153,1153,1143,62,52,0,0,0,0,0,0,30,Medium,High,1,/landing-bad,landing_bad_desktop_normal_104_1782671357179_13vxcx_104,landing_bad_desktop_normal_104_1782671357179_13vxcx
