flow_type,scenario_type,viewport_type,network_condition,task_completed,task_failed,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,unnecessary_clicks,path_deviation_score,page_load_time_ms,dom_content_loaded_ms,time_to_first_byte_ms,feedback_delay_ms,interaction_to_next_paint_ms,cumulative_layout_shift,error_message_present,error_message_clarity,popup_detected,cookie_banner_detected,overlay_blocks_cta,friction_score,friction_level
landing_navigation,hidden_cta,desktop,normal,1,0,4.282,2,0,0,1,0,1,1,6,1300,1300,1265,64,53,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,6.294,2,0,0,1,0,1,1,6,1202,1202,1167,56,43,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,5.744,2,0,0,1,0,1,1,6,1442,1442,1407,56,46,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,5.409,2,0,0,1,0,1,1,6,1054,1054,1018,62,51,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,6.963,2,0,0,1,0,1,1,6,710,710,699,89,77,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,4.019,2,0,0,1,0,1,1,6,1057,1056,1045,56,44,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,4.94,2,0,0,1,0,1,1,6,930,930,895,111,97,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,5.032,2,0,0,1,0,1,1,6,725,724,684,86,75,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,6.982,2,0,0,1,0,1,1,6,1074,1074,1063,58,46,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,5.411,2,0,0,1,0,1,1,6,861,861,826,55,44,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,6.266,2,0,0,1,0,1,1,6,1602,1602,1591,88,76,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,4.558,2,0,0,1,0,1,1,6,1034,1034,998,59,50,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,6.303,2,0,0,1,0,1,1,6,1040,1040,1028,53,42,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,6.537,2,0,0,1,0,1,1,6,1593,1592,1582,62,53,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,6.12,2,0,0,1,0,1,1,6,996,996,962,54,44,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,5.534,2,0,0,1,0,1,1,6,721,721,710,59,47,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,7.112,2,0,0,1,0,1,1,6,1471,1471,1460,78,68,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,6.367,2,0,0,1,0,1,1,6,1484,1484,1472,87,75,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,7.585,2,0,0,1,0,1,1,6,1463,1463,1452,58,47,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,6.215,2,0,0,1,0,1,1,6,1610,1610,1599,57,44,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,6.997,2,0,0,1,0,1,1,6,1256,1256,1217,62,51,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,3.884,2,0,0,1,0,1,1,6,900,900,888,64,54,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,6.851,2,0,0,1,0,1,1,6,1421,1420,1410,62,50,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,5.786,2,0,0,1,0,1,1,6,1159,1158,1147,63,53,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,5.387,2,0,0,1,0,1,1,6,1586,1586,1554,64,54,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,7.426,2,0,0,1,0,1,1,6,1440,1440,1429,66,56,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,4.416,2,0,0,1,0,1,1,6,716,715,704,62,51,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,4.392,2,0,0,1,0,1,1,6,1022,1022,1011,62,53,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,4.171,2,0,0,1,0,1,1,6,1153,1153,1143,62,52,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,normal,1,0,3.983,2,0,0,1,0,1,1,6,910,910,877,64,52,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.169,2,0,0,1,0,1,1,6,2329,2328,2318,61,48,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.716,2,0,0,1,0,1,1,6,2513,2513,2473,58,46,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.385,2,0,0,1,0,1,1,6,2491,2490,2477,76,64,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,6.266,2,0,0,1,0,1,1,6,1381,1380,1369,55,44,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.817,2,0,0,1,0,1,1,6,2889,2889,2876,61,50,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.958,2,0,0,1,0,1,1,6,2107,2106,2095,90,74,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,11.088,2,0,0,1,0,1,1,6,3000,3000,2957,63,51,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.705,2,0,0,1,0,1,1,6,2417,2417,2405,100,89,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.093,2,0,0,1,0,1,1,6,2267,2267,2233,61,51,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.628,2,0,0,1,0,1,1,6,2801,2801,2788,62,52,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.542,2,0,0,1,0,1,1,6,2172,2172,2160,62,52,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.326,2,0,0,1,0,1,1,6,2958,2958,2921,60,48,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.849,2,0,0,1,0,1,1,6,2981,2981,2969,59,48,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.905,2,0,0,1,0,1,1,6,2042,2041,2030,63,52,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.488,2,0,0,1,0,1,1,6,2821,2821,2809,52,41,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.863,2,0,0,1,0,1,1,6,2900,2900,2888,61,52,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.889,2,0,0,1,0,1,1,6,1573,1573,1561,57,47,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.972,2,0,0,1,0,1,1,6,1548,1548,1537,64,53,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.805,2,0,0,1,0,1,1,6,1464,1464,1453,61,51,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.114,2,0,0,1,0,1,1,6,2820,2819,2807,60,51,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,6.425,2,0,0,1,0,1,1,6,2165,2165,2129,60,50,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.449,2,0,0,1,0,1,1,6,3042,3042,3003,87,74,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.238,2,0,0,1,0,1,1,6,2442,2442,2430,60,51,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.838,2,0,0,1,0,1,1,6,2989,2988,2976,60,50,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.667,2,0,0,1,0,1,1,6,1439,1438,1427,59,49,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.999,2,0,0,1,0,1,1,6,2558,2558,2510,58,46,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.412,2,0,0,1,0,1,1,6,2121,2120,2109,98,78,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.359,2,0,0,1,0,1,1,6,1263,1263,1252,84,74,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,6.606,2,0,0,1,0,1,1,6,2260,2260,2249,56,45,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.905,2,0,0,1,0,1,1,6,1686,1686,1675,59,49,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,11.327,2,0,0,1,0,1,1,6,3009,3009,2996,61,51,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.355,2,0,0,1,0,1,1,6,1935,1935,1902,62,51,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.147,2,0,0,1,0,1,1,6,1531,1531,1520,60,49,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.724,2,0,0,1,0,1,1,6,3087,3087,3050,101,86,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.189,2,0,0,1,0,1,1,6,1966,1965,1955,63,52,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.541,2,0,0,1,0,1,1,6,1119,1119,1107,60,47,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.54,2,0,0,1,0,1,1,6,3017,3017,3004,62,52,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.19,2,0,0,1,0,1,1,6,1197,1197,1158,62,51,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.642,2,0,0,1,0,1,1,6,2525,2524,2512,63,52,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,6.708,2,0,0,1,0,1,1,6,1497,1497,1464,57,46,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.115,2,0,0,1,0,1,1,6,1235,1235,1200,64,53,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.548,2,0,0,1,0,1,1,6,2064,2064,2053,54,43,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.689,2,0,0,1,0,1,1,6,2187,2187,2152,56,46,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,6.907,2,0,0,1,0,1,1,6,1273,1272,1262,58,47,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,11.299,2,0,0,1,0,1,1,6,3011,3011,2962,59,47,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.835,2,0,0,1,0,1,1,6,2416,2416,2374,57,47,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.624,2,0,0,1,0,1,1,6,1982,1982,1931,61,50,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.675,2,0,0,1,0,1,1,6,1757,1756,1746,61,51,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.894,2,0,0,1,0,1,1,6,2991,2991,2953,84,73,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.194,2,0,0,1,0,1,1,6,1295,1295,1285,59,48,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.607,2,0,0,1,0,1,1,6,1415,1415,1379,60,49,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.402,2,0,0,1,0,1,1,6,1939,1939,1928,89,75,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.341,2,0,0,1,0,1,1,6,1973,1972,1961,67,54,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.381,2,0,0,1,0,1,1,6,2643,2642,2629,84,72,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.294,2,0,0,1,0,1,1,6,2505,2505,2492,68,54,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.349,2,0,0,1,0,1,1,6,2256,2256,2221,56,42,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.424,2,0,0,1,0,1,1,6,1997,1997,1986,88,74,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.034,2,0,0,1,0,1,1,6,2188,2187,2176,63,53,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.303,2,0,0,1,0,1,1,6,2438,2438,2425,61,49,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.45,2,0,0,1,0,1,1,6,2318,2318,2283,56,45,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.527,2,0,0,1,0,1,1,6,1900,1900,1888,63,53,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.601,2,0,0,1,0,1,1,6,2972,2972,2960,58,46,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.899,2,0,0,1,0,1,1,6,1589,1589,1554,59,48,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.269,2,0,0,1,0,1,1,6,2655,2655,2610,63,52,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.862,2,0,0,1,0,1,1,6,1785,1785,1773,83,72,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,6.135,2,0,0,1,0,1,1,6,1430,1429,1418,63,53,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.034,2,0,0,1,0,1,1,6,2318,2317,2306,85,71,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.699,2,0,0,1,0,1,1,6,1651,1651,1616,80,69,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,6.36,2,0,0,1,0,1,1,6,1391,1391,1356,54,44,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,6.377,2,0,0,1,0,1,1,6,1321,1321,1310,62,53,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.277,2,0,0,1,0,1,1,6,2964,2963,2951,57,45,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.894,2,0,0,1,0,1,1,6,2192,2192,2156,62,52,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.274,2,0,0,1,0,1,1,6,1545,1544,1534,86,73,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.822,2,0,0,1,0,1,1,6,2993,2992,2980,60,49,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.588,2,0,0,1,0,1,1,6,2846,2846,2803,62,50,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,11.455,2,0,0,1,0,1,1,6,3077,3076,3064,53,43,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.867,2,0,0,1,0,1,1,6,2512,2512,2474,56,46,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.292,2,0,0,1,0,1,1,6,2575,2574,2558,81,67,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.708,2,0,0,1,0,1,1,6,2011,2011,1975,87,76,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.755,2,0,0,1,0,1,1,6,1862,1862,1851,83,70,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.473,2,0,0,1,0,1,1,6,1403,1403,1391,85,72,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.111,2,0,0,1,0,1,1,6,1667,1667,1634,59,48,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.457,2,0,0,1,0,1,1,6,2421,2421,2382,74,61,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.374,2,0,0,1,0,1,1,6,3073,3073,3062,55,43,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.672,2,0,0,1,0,1,1,6,2845,2844,2807,71,60,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,6.047,2,0,0,1,0,1,1,6,1609,1608,1597,60,49,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.347,2,0,0,1,0,1,1,6,2210,2210,2198,59,50,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.413,2,0,0,1,0,1,1,6,2434,2433,2421,60,51,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.489,2,0,0,1,0,1,1,6,2616,2616,2603,63,53,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.595,2,0,0,1,0,1,1,6,1583,1582,1571,62,52,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.42,2,0,0,1,0,1,1,6,3051,3051,3039,55,43,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.771,2,0,0,1,0,1,1,6,2950,2950,2914,64,53,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,5.9,2,0,0,1,0,1,1,6,1200,1200,1189,64,54,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.405,2,0,0,1,0,1,1,6,2509,2508,2495,54,43,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.234,2,0,0,1,0,1,1,6,1525,1524,1512,62,53,0,0,0,0,0,0,34,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.929,2,0,0,1,0,1,1,6,3040,3039,3026,64,54,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,5.648,2,0,0,1,0,1,1,6,1257,1257,1246,76,65,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.992,2,0,0,1,0,1,1,6,2921,2921,2881,62,51,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.322,2,0,0,1,0,1,1,6,1874,1873,1862,58,48,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,8.885,2,0,0,1,0,1,1,6,2192,2192,2180,61,51,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.265,2,0,0,1,0,1,1,6,2129,2129,2118,60,49,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,9.139,2,0,0,1,0,1,1,6,1938,1938,1905,60,50,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,7.345,2,0,0,1,0,1,1,6,2160,2159,2147,58,45,0,0,0,0,0,0,37,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,10.334,2,0,0,1,0,1,1,6,2008,2008,1997,103,91,0,0,0,0,0,0,41,Medium
landing_navigation,hidden_cta,desktop,slow,1,0,6.437,2,0,0,1,0,1,1,6,1425,1425,1414,60,48,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.342,2,0,0,1,0,1,1,6,705,705,673,59,48,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.173,2,0,0,1,0,1,1,6,959,958,948,82,67,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.6,2,0,0,1,0,1,1,6,693,692,682,85,67,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.509,2,0,0,1,0,1,1,6,953,952,942,67,56,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.923,2,0,0,1,0,1,1,6,707,707,696,56,45,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,5.132,2,0,0,1,0,1,1,6,1024,1024,990,84,71,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.916,2,0,0,1,0,1,1,6,642,641,630,63,53,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.377,2,0,0,1,0,1,1,6,718,718,684,78,66,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.719,2,0,0,1,0,1,1,6,857,857,846,55,43,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.843,2,0,0,1,0,1,1,6,1071,1071,1035,60,51,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.277,2,0,0,1,0,1,1,6,1039,1039,1007,63,53,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.187,2,0,0,1,0,1,1,6,718,718,686,65,55,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.462,2,0,0,1,0,1,1,6,817,816,804,62,46,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.379,2,0,0,1,0,1,1,6,940,939,929,60,50,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.402,2,0,0,1,0,1,1,6,782,782,771,59,46,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.177,2,0,0,1,0,1,1,6,934,933,923,60,48,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.879,2,0,0,1,0,1,1,6,1024,1023,1012,66,50,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.698,2,0,0,1,0,1,1,6,658,658,647,65,52,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.627,2,0,0,1,0,1,1,6,971,971,960,65,56,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,5.192,2,0,0,1,0,1,1,6,926,926,891,67,56,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.248,2,0,0,1,0,1,1,6,858,858,825,60,49,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.927,2,0,0,1,0,1,1,6,734,734,724,60,50,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.063,2,0,0,1,0,1,1,6,1018,1018,984,61,51,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,5.083,2,0,0,1,0,1,1,6,982,982,950,109,94,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.785,2,0,0,1,0,1,1,6,1042,1042,1011,79,66,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.804,2,0,0,1,0,1,1,6,655,655,620,65,52,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.389,2,0,0,1,0,1,1,6,701,701,690,75,64,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.848,2,0,0,1,0,1,1,6,622,621,610,58,48,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.927,2,0,0,1,0,1,1,6,804,804,770,73,61,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.346,2,0,0,1,0,1,1,6,1046,1046,1010,56,46,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.024,2,0,0,1,0,1,1,6,1026,1026,1015,60,50,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.741,2,0,0,1,0,1,1,6,1046,1046,1010,62,50,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.494,2,0,0,1,0,1,1,6,745,744,733,110,90,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.981,2,0,0,1,0,1,1,6,650,650,617,62,52,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.734,2,0,0,1,0,1,1,6,865,865,831,64,54,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,5.119,2,0,0,1,0,1,1,6,986,985,975,62,51,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,5.172,2,0,0,1,0,1,1,6,868,867,856,61,50,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.024,2,0,0,1,0,1,1,6,746,746,735,62,53,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.81,2,0,0,1,0,1,1,6,636,635,625,63,53,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,5.482,2,0,0,1,0,1,1,6,1074,1074,1039,59,49,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.682,2,0,0,1,0,1,1,6,949,948,937,66,55,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,3.944,2,0,0,1,0,1,1,6,716,715,704,83,72,0,0,0,0,0,0,27,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,5.062,2,0,0,1,0,1,1,6,618,618,603,64,54,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.823,2,0,0,1,0,1,1,6,857,857,846,64,55,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.985,2,0,0,1,0,1,1,6,968,967,957,63,53,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.894,2,0,0,1,0,1,1,6,763,763,752,85,74,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.546,2,0,0,1,0,1,1,6,990,990,979,62,52,0,0,0,0,0,0,30,Medium
landing_navigation,hidden_cta,tablet,fast,1,0,4.229,2,0,0,1,0,1,1,6,650,650,640,59,49,0,0,0,0,0,0,30,Medium
